alert_id,Type,Rule_name,Status,Transaction_id
889710,Hard Stop,Rule6,Accepted,13559582
889711,Hard Stop,Rule6,Accepted,13559587
889712,Hard Stop,Rule3,Accepted,13559595
889713,Hard Stop,Rule1,Accepted,13559599
889714,Hard Stop,Rule1,Accepted,13559605
889715,Hard Stop,Rule6,Accepted,13559618
889716,Hard Stop,Rule2,Accepted,13559623
889717,Hard Stop,Rule2,Accepted,13559635
889718,Hard Stop,Rule1,Accepted,13559641
889719,Hard Stop,Rule7,Accepted,13559650
889720,Hard Stop,Rule5,Accepted,13559651
889721,Hard Stop,Rule4,Accepted,13559652
889722,Hard Stop,Rule4,Accepted,13559687
889723,Hard Stop,Rule4,Accepted,13559697
889724,Hard Stop,Rule6,Accepted,13559701
889725,Hard Stop,Rule5,Accepted,13559716
889726,Hard Stop,Rule3,Accepted,13559721
889727,Hard Stop,Rule6,Accepted,13559727
889728,Hard Stop,Rule5,Accepted,13559734
889729,Hard Stop,Rule1,Accepted,13559749
889730,Hard Stop,Rule1,Accepted,13559751
889731,Hard Stop,Rule1,Accepted,13559760
889732,Hard Stop,Rule3,Accepted,13559769
889733,Hard Stop,Rule3,Accepted,13559773
889734,Hard Stop,Rule6,Accepted,13559780
889735,Hard Stop,Rule5,Accepted,13559787
889736,Hard Stop,Rule2,Accepted,13559792
889737,Hard Stop,Rule1,Accepted,13559794
889738,Hard Stop,Rule4,Accepted,13559801
889739,Hard Stop,Rule7,Accepted,13559810
889740,Hard Stop,Rule6,Accepted,13559813
889741,Hard Stop,Rule1,Accepted,13559814
889742,Hard Stop,Rule6,Accepted,13559821
889743,Hard Stop,Rule5,Accepted,13559822
889744,Hard Stop,Rule3,Accepted,13559833
889745,Hard Stop,Rule4,Accepted,13559835
889746,Hard Stop,Rule4,Accepted,13559859
889747,Hard Stop,Rule1,Accepted,13559863
889748,Hard Stop,Rule6,Accepted,13559871
889749,Hard Stop,Rule5,Accepted,13559875
889750,Hard Stop,Rule1,Accepted,13559878
889751,Hard Stop,Rule4,Accepted,13559884
889752,Hard Stop,Rule7,Accepted,13559887
889753,Hard Stop,Rule5,Accepted,13559888
889754,Hard Stop,Rule7,Accepted,13559889
889755,Hard Stop,Rule3,Accepted,13559904
889756,Hard Stop,Rule6,Accepted,13559905
889757,Hard Stop,Rule5,Accepted,13559909
889758,Hard Stop,Rule5,Accepted,13559910
889759,Hard Stop,Rule1,Accepted,13559911
889760,Hard Stop,Rule1,Accepted,13559918
889761,Hard Stop,Rule5,Accepted,13559929
889762,Hard Stop,Rule5,Accepted,13559938
889763,Hard Stop,Rule5,Accepted,13559939
889764,Hard Stop,Rule4,Accepted,13559955
889765,Hard Stop,Rule1,Accepted,13559956
889766,Hard Stop,Rule5,Accepted,13560003
889767,Hard Stop,Rule6,Accepted,13560013
889768,Hard Stop,Rule1,Accepted,13560014
889769,Hard Stop,Rule5,Accepted,13560023
889770,Hard Stop,Rule1,Accepted,13560027
889771,Hard Stop,Rule4,Accepted,13560040
889772,Hard Stop,Rule2,Accepted,13560041
889773,Hard Stop,Rule1,Accepted,13560042
889774,Hard Stop,Rule1,Accepted,13560045
889775,Hard Stop,Rule3,Accepted,13560052
889776,Hard Stop,Rule3,Accepted,13560054
889777,Hard Stop,Rule1,Accepted,13560055
889778,Hard Stop,Rule4,Accepted,13560063
889779,Hard Stop,Rule2,Accepted,13560065
889780,Hard Stop,Rule6,Accepted,13560067
889781,Hard Stop,Rule1,Accepted,13560071
889782,Hard Stop,Rule4,Accepted,13560076
889783,Hard Stop,Rule5,Accepted,13560088
889784,Hard Stop,Rule4,Accepted,13560091
889785,Hard Stop,Rule7,Accepted,13560093
889786,Hard Stop,Rule6,Accepted,13560100
889787,Hard Stop,Rule5,Accepted,13560126
889788,Hard Stop,Rule6,Accepted,13560129
889789,Hard Stop,Rule5,Accepted,13560131
889790,Hard Stop,Rule4,Accepted,13560136
889791,Hard Stop,Rule4,Accepted,13560138
889792,Hard Stop,Rule2,Accepted,13560140
889793,Hard Stop,Rule7,Accepted,13560141
889794,Hard Stop,Rule4,Accepted,13560160
889795,Hard Stop,Rule2,Accepted,13560162
889796,Hard Stop,Rule1,Accepted,13560168
889797,Hard Stop,Rule1,Accepted,13560172
889798,Hard Stop,Rule4,Accepted,13560178
889799,Hard Stop,Rule4,Accepted,13560181
889800,Hard Stop,Rule4,Accepted,13560183
889801,Hard Stop,Rule2,Accepted,13560189
889802,Hard Stop,Rule3,Accepted,13560203
889803,Hard Stop,Rule6,Accepted,13560205
889804,Hard Stop,Rule5,Accepted,13560218
889805,Hard Stop,Rule1,Accepted,13560229
889806,Hard Stop,Rule5,Accepted,13560246
889807,Hard Stop,Rule1,Accepted,13560253
889808,Hard Stop,Rule5,Accepted,13560264
889809,Hard Stop,Rule1,Accepted,13560267
889810,Hard Stop,Rule4,Accepted,13560269
889811,Hard Stop,Rule7,Accepted,13560272
889812,Hard Stop,Rule7,Accepted,13560280
889813,Hard Stop,Rule3,Accepted,13560284
889814,Hard Stop,Rule5,Accepted,13560291
889815,Hard Stop,Rule3,Accepted,13560292
889816,Hard Stop,Rule6,Accepted,13560294
889817,Hard Stop,Rule3,Accepted,13560298
889818,Hard Stop,Rule3,Accepted,13560309
889819,Hard Stop,Rule7,Accepted,13560315
889820,Hard Stop,Rule2,Accepted,13560333
889821,Hard Stop,Rule5,Accepted,13560334
889822,Hard Stop,Rule6,Accepted,13560343
889823,Hard Stop,Rule1,Accepted,13560345
889824,Hard Stop,Rule1,Accepted,13560346
889825,Hard Stop,Rule2,Accepted,13560348
889826,Hard Stop,Rule7,Accepted,13560353
889827,Hard Stop,Rule3,Accepted,13560355
889828,Hard Stop,Rule4,Accepted,13560358
889829,Hard Stop,Rule2,Accepted,13560360
889830,Hard Stop,Rule3,Accepted,13560362
889831,Hard Stop,Rule5,Accepted,13560366
889832,Hard Stop,Rule6,Accepted,13560369
889833,Hard Stop,Rule5,Accepted,13560373
889834,Hard Stop,Rule7,Accepted,13560385
889835,Hard Stop,Rule5,Accepted,13560387
889836,Hard Stop,Rule1,Accepted,13560389
889837,Hard Stop,Rule1,Accepted,13560393
889838,Hard Stop,Rule4,Accepted,13560395
889839,Hard Stop,Rule5,Accepted,13560401
889840,Hard Stop,Rule7,Accepted,13560407
889841,Hard Stop,Rule6,Accepted,13560414
889842,Hard Stop,Rule5,Accepted,13560416
889843,Hard Stop,Rule3,Accepted,13560420
889844,Hard Stop,Rule4,Accepted,13560421
889845,Hard Stop,Rule3,Accepted,13560424
889846,Hard Stop,Rule5,Accepted,13560440
889847,Hard Stop,Rule5,Accepted,13560446
889848,Hard Stop,Rule5,Accepted,13560447
889849,Hard Stop,Rule4,Accepted,13560451
889850,Hard Stop,Rule5,Accepted,13560462
889851,Hard Stop,Rule5,Accepted,13560463
889852,Hard Stop,Rule5,Accepted,13560468
889853,Hard Stop,Rule5,Accepted,13560469
889854,Hard Stop,Rule6,Accepted,13560471
889855,Hard Stop,Rule4,Accepted,13560484
889856,Hard Stop,Rule5,Accepted,13560485
889857,Hard Stop,Rule6,Accepted,13560486
889858,Hard Stop,Rule6,Accepted,13560501
889859,Hard Stop,Rule2,Accepted,13560515
889860,Hard Stop,Rule5,Accepted,13560523
889861,Hard Stop,Rule1,Accepted,13560543
889862,Hard Stop,Rule2,Accepted,13560551
889863,Hard Stop,Rule5,Accepted,13560562
889864,Hard Stop,Rule3,Accepted,13560570
889865,Hard Stop,Rule7,Accepted,13560571
889866,Hard Stop,Rule3,Accepted,13560579
889867,Hard Stop,Rule6,Accepted,13560580
889868,Hard Stop,Rule6,Accepted,13560586
889869,Hard Stop,Rule4,Accepted,13560592
889870,Hard Stop,Rule5,Accepted,13560601
889871,Hard Stop,Rule7,Accepted,13560602
889872,Hard Stop,Rule2,Accepted,13560603
889873,Hard Stop,Rule3,Accepted,13560607
889874,Hard Stop,Rule5,Accepted,13560610
889875,Hard Stop,Rule2,Accepted,13560614
889876,Hard Stop,Rule6,Accepted,13560621
889877,Hard Stop,Rule4,Accepted,13560623
889878,Hard Stop,Rule1,Accepted,13560624
889879,Hard Stop,Rule2,Accepted,13560631
889880,Hard Stop,Rule3,Accepted,13560658
889881,Hard Stop,Rule4,Accepted,13560660
889882,Hard Stop,Rule3,Accepted,13560663
889883,Hard Stop,Rule3,Accepted,13560665
889884,Hard Stop,Rule1,Accepted,13560666
889885,Hard Stop,Rule7,Accepted,13560674
889886,Hard Stop,Rule1,Accepted,13560675
889887,Hard Stop,Rule7,Accepted,13560691
889888,Hard Stop,Rule4,Accepted,13560711
889889,Hard Stop,Rule5,Accepted,13560717
889890,Hard Stop,Rule5,Accepted,13560721
889891,Hard Stop,Rule4,Accepted,13560726
889892,Hard Stop,Rule7,Accepted,13560735
889893,Hard Stop,Rule3,Accepted,13560737
889894,Hard Stop,Rule7,Accepted,13560739
889895,Hard Stop,Rule4,Accepted,13560745
889896,Hard Stop,Rule2,Accepted,13560749
889897,Hard Stop,Rule2,Accepted,13560751
889898,Hard Stop,Rule6,Accepted,13560758
889899,Hard Stop,Rule2,Accepted,13560773
889900,Hard Stop,Rule7,Accepted,13560777
889901,Hard Stop,Rule6,Accepted,13560778
889902,Hard Stop,Rule7,Accepted,13560781
889903,Hard Stop,Rule5,Accepted,13560784
889904,Hard Stop,Rule5,Accepted,13560799
889905,Hard Stop,Rule7,Accepted,13560807
889906,Hard Stop,Rule1,Accepted,13560823
889907,Hard Stop,Rule2,Accepted,13560841
889908,Hard Stop,Rule5,Accepted,13560843
889909,Hard Stop,Rule6,Accepted,13560846
889910,Hard Stop,Rule7,Accepted,13560848
889911,Hard Stop,Rule1,Accepted,13560852
889912,Hard Stop,Rule5,Accepted,13560857
889913,Hard Stop,Rule2,Accepted,13560873
889914,Hard Stop,Rule7,Accepted,13560879
889915,Hard Stop,Rule3,Accepted,13560891
889916,Hard Stop,Rule2,Accepted,13560893
889917,Hard Stop,Rule7,Accepted,13560903
889918,Hard Stop,Rule4,Accepted,13560917
889919,Hard Stop,Rule1,Accepted,13560918
889920,Hard Stop,Rule6,Accepted,13560920
889921,Hard Stop,Rule5,Accepted,13560928
889922,Hard Stop,Rule4,Accepted,13560933
889923,Hard Stop,Rule5,Accepted,13560935
889924,Hard Stop,Rule6,Accepted,13560937
889925,Hard Stop,Rule1,Accepted,13560959
889926,Hard Stop,Rule2,Accepted,13560971
889927,Hard Stop,Rule4,Accepted,13560976
889928,Hard Stop,Rule1,Accepted,13560980
889929,Hard Stop,Rule5,Accepted,13560987
889930,Hard Stop,Rule3,Accepted,13560992
889931,Hard Stop,Rule6,Accepted,13561006
889932,Hard Stop,Rule5,Accepted,13561010
889933,Hard Stop,Rule2,Accepted,13561021
889934,Hard Stop,Rule3,Accepted,13561025
889935,Hard Stop,Rule3,Accepted,13561030
889936,Hard Stop,Rule6,Accepted,13561039
889937,Hard Stop,Rule4,Accepted,13561040
889938,Hard Stop,Rule5,Accepted,13561042
889939,Hard Stop,Rule2,Accepted,13561067
889940,Hard Stop,Rule6,Accepted,13561078
889941,Hard Stop,Rule3,Accepted,13561087
889942,Hard Stop,Rule3,Accepted,13561100
889943,Hard Stop,Rule6,Accepted,13561101
889944,Hard Stop,Rule6,Accepted,13561107
889945,Hard Stop,Rule5,Accepted,13561110
889946,Hard Stop,Rule6,Accepted,13561120
889947,Hard Stop,Rule4,Accepted,13561155
889948,Hard Stop,Rule7,Accepted,13561166
889949,Hard Stop,Rule4,Accepted,13561170
889950,Hard Stop,Rule6,Accepted,13561175
889951,Hard Stop,Rule6,Accepted,13561177
889952,Hard Stop,Rule7,Accepted,13561179
889953,Hard Stop,Rule3,Accepted,13561180
889954,Hard Stop,Rule7,Accepted,13561182
889955,Hard Stop,Rule2,Accepted,13561190
889956,Hard Stop,Rule4,Accepted,13561200
889957,Hard Stop,Rule2,Accepted,13561201
889958,Hard Stop,Rule5,Accepted,13561204
889959,Hard Stop,Rule5,Accepted,13561209
889960,Hard Stop,Rule7,Accepted,13561214
889961,Hard Stop,Rule5,Accepted,13561216
889962,Hard Stop,Rule4,Accepted,13561219
889963,Hard Stop,Rule3,Accepted,13561222
889964,Hard Stop,Rule5,Accepted,13561224
889965,Hard Stop,Rule6,Accepted,13561225
889966,Hard Stop,Rule3,Accepted,13561227
889967,Hard Stop,Rule6,Accepted,13561229
889968,Hard Stop,Rule6,Accepted,13561231
889969,Hard Stop,Rule3,Accepted,13561237
889970,Hard Stop,Rule7,Accepted,13561253
889971,Hard Stop,Rule2,Accepted,13561262
889972,Hard Stop,Rule1,Accepted,13561273
889973,Hard Stop,Rule5,Accepted,13561285
889974,Hard Stop,Rule4,Accepted,13561289
889975,Hard Stop,Rule4,Accepted,13561297
889976,Hard Stop,Rule5,Accepted,13561300
889977,Hard Stop,Rule1,Accepted,13561307
889978,Hard Stop,Rule5,Accepted,13561317
889979,Hard Stop,Rule2,Accepted,13561318
889980,Hard Stop,Rule1,Accepted,13561326
889981,Hard Stop,Rule6,Accepted,13561331
889982,Hard Stop,Rule5,Accepted,13561333
889983,Hard Stop,Rule5,Accepted,13561336
889984,Hard Stop,Rule6,Accepted,13561339
889985,Hard Stop,Rule6,Accepted,13561346
889986,Hard Stop,Rule2,Accepted,13561351
889987,Hard Stop,Rule1,Accepted,13561356
889988,Hard Stop,Rule7,Accepted,13561366
889989,Hard Stop,Rule2,Accepted,13561381
889990,Hard Stop,Rule4,Accepted,13561386
889991,Hard Stop,Rule3,Accepted,13561398
889992,Hard Stop,Rule1,Accepted,13561399
889993,Hard Stop,Rule1,Accepted,13561401
889994,Hard Stop,Rule3,Accepted,13561402
889995,Hard Stop,Rule1,Accepted,13561413
889996,Hard Stop,Rule6,Accepted,13561416
889997,Hard Stop,Rule2,Accepted,13561417
889998,Hard Stop,Rule5,Accepted,13561418
889999,Hard Stop,Rule4,Accepted,13561429
890000,Hard Stop,Rule3,Accepted,13561436
890001,Hard Stop,Rule5,Accepted,13561440
890002,Hard Stop,Rule4,Accepted,13561442
890003,Hard Stop,Rule2,Accepted,13561448
890004,Hard Stop,Rule5,Accepted,13561461
890005,Hard Stop,Rule3,Accepted,13561465
890006,Hard Stop,Rule4,Accepted,13561484
890007,Hard Stop,Rule3,Accepted,13561488
890008,Hard Stop,Rule2,Accepted,13561491
890009,Hard Stop,Rule4,Accepted,13561501
890010,Hard Stop,Rule7,Accepted,13561502
890011,Hard Stop,Rule3,Accepted,13561503
890012,Hard Stop,Rule7,Accepted,13561508
890013,Hard Stop,Rule7,Accepted,13561510
890014,Hard Stop,Rule5,Accepted,13561512
890015,Hard Stop,Rule7,Accepted,13561521
890016,Hard Stop,Rule1,Accepted,13561528
890017,Hard Stop,Rule2,Accepted,13561534
890018,Hard Stop,Rule5,Accepted,13561538
890019,Hard Stop,Rule5,Accepted,13561539
890020,Hard Stop,Rule4,Accepted,13561550
890021,Hard Stop,Rule7,Accepted,13561561
890022,Hard Stop,Rule2,Accepted,13561562
890023,Hard Stop,Rule6,Accepted,13561568
890024,Hard Stop,Rule1,Accepted,13561572
890025,Hard Stop,Rule1,Accepted,13561573
890026,Hard Stop,Rule4,Accepted,13561585
890027,Hard Stop,Rule1,Accepted,13561588
890028,Hard Stop,Rule3,Accepted,13561595
890029,Hard Stop,Rule5,Accepted,13561613
890030,Hard Stop,Rule5,Accepted,13561619
890031,Hard Stop,Rule6,Accepted,13561629
890032,Hard Stop,Rule5,Accepted,13561633
890033,Hard Stop,Rule4,Accepted,13561635
890034,Hard Stop,Rule5,Accepted,13561639
890035,Hard Stop,Rule7,Accepted,13561654
890036,Hard Stop,Rule4,Accepted,13561655
890037,Hard Stop,Rule2,Accepted,13561660
890038,Hard Stop,Rule5,Accepted,13561661
890039,Hard Stop,Rule3,Accepted,13561672
890040,Hard Stop,Rule5,Accepted,13561679
890041,Hard Stop,Rule6,Accepted,13561686
890042,Hard Stop,Rule2,Accepted,13561691
890043,Hard Stop,Rule5,Accepted,13561698
890044,Hard Stop,Rule1,Accepted,13561700
890045,Hard Stop,Rule5,Accepted,13561719
890046,Hard Stop,Rule6,Accepted,13561725
890047,Hard Stop,Rule1,Accepted,13561734
890048,Hard Stop,Rule7,Accepted,13561741
890049,Hard Stop,Rule7,Accepted,13561742
890050,Hard Stop,Rule1,Accepted,13561745
890051,Hard Stop,Rule5,Accepted,13561753
890052,Hard Stop,Rule2,Accepted,13561757
890053,Hard Stop,Rule7,Accepted,13561767
890054,Hard Stop,Rule5,Accepted,13561769
890055,Hard Stop,Rule7,Accepted,13561774
890056,Hard Stop,Rule6,Accepted,13561777
890057,Hard Stop,Rule4,Accepted,13561780
890058,Hard Stop,Rule1,Accepted,13561783
890059,Hard Stop,Rule2,Accepted,13561798
890060,Hard Stop,Rule7,Accepted,13561801
890061,Hard Stop,Rule1,Accepted,13561803
890062,Hard Stop,Rule6,Accepted,13561816
890063,Hard Stop,Rule7,Accepted,13561826
890064,Hard Stop,Rule5,Accepted,13561833
890065,Hard Stop,Rule6,Accepted,13561834
890066,Hard Stop,Rule3,Accepted,13561835
890067,Hard Stop,Rule1,Accepted,13561841
890068,Hard Stop,Rule6,Accepted,13561842
890069,Hard Stop,Rule1,Accepted,13561845
890070,Hard Stop,Rule7,Accepted,13561853
890071,Hard Stop,Rule2,Accepted,13561854
890072,Hard Stop,Rule6,Accepted,13561859
890073,Hard Stop,Rule6,Accepted,13561865
890074,Hard Stop,Rule3,Accepted,13561870
890075,Hard Stop,Rule3,Accepted,13561877
890076,Hard Stop,Rule6,Accepted,13561885
890077,Hard Stop,Rule5,Accepted,13561886
890078,Hard Stop,Rule3,Accepted,13561893
890079,Hard Stop,Rule4,Accepted,13561897
890080,Hard Stop,Rule7,Accepted,13561909
890081,Hard Stop,Rule7,Accepted,13561921
890082,Hard Stop,Rule6,Accepted,13561924
890083,Hard Stop,Rule5,Accepted,13561933
890084,Hard Stop,Rule7,Accepted,13561946
890085,Hard Stop,Rule1,Accepted,13561957
890086,Hard Stop,Rule1,Accepted,13561958
890087,Hard Stop,Rule7,Accepted,13561967
890088,Hard Stop,Rule2,Accepted,13561981
890089,Hard Stop,Rule1,Accepted,13561984
890090,Hard Stop,Rule4,Accepted,13561989
890091,Hard Stop,Rule1,Accepted,13561992
890092,Hard Stop,Rule3,Accepted,13561999
890093,Hard Stop,Rule1,Accepted,13562002
890094,Hard Stop,Rule2,Accepted,13562007
890095,Hard Stop,Rule1,Accepted,13562010
890096,Hard Stop,Rule7,Accepted,13562014
890097,Hard Stop,Rule5,Accepted,13562018
890098,Hard Stop,Rule2,Accepted,13562029
890099,Hard Stop,Rule4,Accepted,13562033
890100,Hard Stop,Rule7,Accepted,13562045
890101,Hard Stop,Rule7,Accepted,13562050
890102,Hard Stop,Rule3,Accepted,13562054
890103,Hard Stop,Rule1,Accepted,13562059
890104,Hard Stop,Rule4,Accepted,13562064
890105,Hard Stop,Rule2,Accepted,13562070
890106,Hard Stop,Rule4,Accepted,13562080
890107,Hard Stop,Rule5,Accepted,13562085
890108,Hard Stop,Rule6,Accepted,13562086
890109,Hard Stop,Rule4,Accepted,13562091
890110,Hard Stop,Rule2,Accepted,13562107
890111,Hard Stop,Rule1,Accepted,13562111
890112,Hard Stop,Rule4,Accepted,13562112
890113,Hard Stop,Rule6,Accepted,13562117
890114,Hard Stop,Rule7,Accepted,13562119
890115,Hard Stop,Rule3,Accepted,13562123
890116,Hard Stop,Rule2,Accepted,13562124
890117,Hard Stop,Rule5,Accepted,13562141
890118,Hard Stop,Rule6,Accepted,13562143
890119,Hard Stop,Rule2,Accepted,13562154
890120,Hard Stop,Rule6,Accepted,13562164
890121,Hard Stop,Rule1,Accepted,13562168
890122,Hard Stop,Rule4,Accepted,13562169
890123,Hard Stop,Rule5,Accepted,13562174
890124,Hard Stop,Rule5,Accepted,13562179
890125,Hard Stop,Rule5,Accepted,13562181
890126,Hard Stop,Rule3,Accepted,13562189
890127,Hard Stop,Rule3,Accepted,13562194
890128,Hard Stop,Rule7,Accepted,13562197
890129,Hard Stop,Rule1,Accepted,13562208
890130,Hard Stop,Rule6,Accepted,13562215
890131,Hard Stop,Rule7,Accepted,13562216
890132,Hard Stop,Rule5,Accepted,13562222
890133,Hard Stop,Rule1,Accepted,13562225
890134,Hard Stop,Rule2,Accepted,13562226
890135,Hard Stop,Rule1,Accepted,13562231
890136,Hard Stop,Rule4,Accepted,13562246
890137,Hard Stop,Rule6,Accepted,13562250
890138,Hard Stop,Rule6,Accepted,13562255
890139,Hard Stop,Rule7,Accepted,13562260
890140,Hard Stop,Rule2,Accepted,13562265
890141,Hard Stop,Rule2,Accepted,13562272
890142,Hard Stop,Rule1,Accepted,13562290
890143,Hard Stop,Rule5,Accepted,13562296
890144,Hard Stop,Rule1,Accepted,13562313
890145,Hard Stop,Rule6,Accepted,13562315
890146,Hard Stop,Rule5,Accepted,13562321
890147,Hard Stop,Rule5,Accepted,13562334
890148,Hard Stop,Rule7,Accepted,13562348
890149,Hard Stop,Rule4,Accepted,13562352
890150,Hard Stop,Rule4,Accepted,13562367
890151,Hard Stop,Rule3,Accepted,13562381
890152,Hard Stop,Rule1,Accepted,13562384
890153,Hard Stop,Rule7,Accepted,13562385
890154,Hard Stop,Rule7,Accepted,13562393
890155,Hard Stop,Rule4,Accepted,13562401
890156,Hard Stop,Rule6,Accepted,13562418
890157,Hard Stop,Rule6,Accepted,13562420
890158,Hard Stop,Rule7,Accepted,13562431
890159,Hard Stop,Rule1,Accepted,13562435
890160,Hard Stop,Rule3,Accepted,13562438
890161,Hard Stop,Rule7,Accepted,13562440
890162,Hard Stop,Rule3,Accepted,13562449
890163,Hard Stop,Rule2,Accepted,13562452
890164,Hard Stop,Rule7,Accepted,13562457
890165,Hard Stop,Rule3,Accepted,13562459
890166,Hard Stop,Rule6,Accepted,13562460
890167,Hard Stop,Rule4,Accepted,13562461
890168,Hard Stop,Rule1,Accepted,13562462
890169,Hard Stop,Rule7,Accepted,13562467
890170,Hard Stop,Rule7,Accepted,13562474
890171,Hard Stop,Rule3,Accepted,13562477
890172,Hard Stop,Rule3,Accepted,13562486
890173,Hard Stop,Rule5,Accepted,13562492
890174,Hard Stop,Rule5,Accepted,13562499
890175,Hard Stop,Rule7,Accepted,13562515
890176,Hard Stop,Rule7,Accepted,13562519
890177,Hard Stop,Rule4,Accepted,13562520
890178,Hard Stop,Rule4,Accepted,13562521
890179,Hard Stop,Rule7,Accepted,13562527
890180,Hard Stop,Rule4,Accepted,13562528
890181,Hard Stop,Rule4,Accepted,13562531
890182,Hard Stop,Rule4,Accepted,13562534
890183,Hard Stop,Rule2,Accepted,13562536
890184,Hard Stop,Rule6,Accepted,13562538
890185,Hard Stop,Rule2,Accepted,13562549
890186,Hard Stop,Rule7,Accepted,13562553
890187,Hard Stop,Rule3,Accepted,13562558
890188,Hard Stop,Rule7,Accepted,13562565
890189,Hard Stop,Rule4,Accepted,13562568
890190,Hard Stop,Rule7,Accepted,13562573
890191,Hard Stop,Rule6,Accepted,13562585
890192,Hard Stop,Rule4,Accepted,13562586
890193,Hard Stop,Rule6,Accepted,13562600
890194,Hard Stop,Rule5,Accepted,13562606
890195,Hard Stop,Rule5,Accepted,13562610
890196,Hard Stop,Rule7,Accepted,13562616
890197,Hard Stop,Rule7,Accepted,13562622
890198,Hard Stop,Rule4,Accepted,13562626
890199,Hard Stop,Rule5,Accepted,13562630
890200,Hard Stop,Rule6,Accepted,13562632
890201,Hard Stop,Rule6,Accepted,13562645
890202,Hard Stop,Rule4,Accepted,13562665
890203,Hard Stop,Rule5,Accepted,13562671
890204,Hard Stop,Rule2,Accepted,13562674
890205,Hard Stop,Rule1,Accepted,13562689
890206,Hard Stop,Rule3,Accepted,13562696
890207,Hard Stop,Rule2,Accepted,13562699
890208,Hard Stop,Rule7,Accepted,13562710
890209,Hard Stop,Rule5,Accepted,13562722
890210,Hard Stop,Rule5,Accepted,13562728
890211,Hard Stop,Rule2,Accepted,13562733
890212,Hard Stop,Rule7,Accepted,13562736
890213,Hard Stop,Rule7,Accepted,13562740
890214,Hard Stop,Rule2,Accepted,13562746
890215,Hard Stop,Rule7,Accepted,13562753
890216,Hard Stop,Rule1,Accepted,13562758
890217,Hard Stop,Rule6,Accepted,13562764
890218,Hard Stop,Rule3,Accepted,13562765
890219,Hard Stop,Rule4,Accepted,13562777
890220,Hard Stop,Rule2,Accepted,13562780
890221,Hard Stop,Rule1,Accepted,13562781
890222,Hard Stop,Rule4,Accepted,13562799
890223,Hard Stop,Rule5,Accepted,13562802
890224,Hard Stop,Rule5,Accepted,13562804
890225,Hard Stop,Rule1,Accepted,13562811
890226,Hard Stop,Rule6,Accepted,13562815
890227,Hard Stop,Rule1,Accepted,13562818
890228,Hard Stop,Rule6,Accepted,13562828
890229,Hard Stop,Rule7,Accepted,13562829
890230,Hard Stop,Rule6,Accepted,13562836
890231,Hard Stop,Rule5,Accepted,13562840
890232,Hard Stop,Rule7,Accepted,13562846
890233,Hard Stop,Rule3,Accepted,13562856
890234,Hard Stop,Rule2,Accepted,13562859
890235,Hard Stop,Rule4,Accepted,13562865
890236,Hard Stop,Rule2,Accepted,13562867
890237,Hard Stop,Rule2,Accepted,13562890
890238,Hard Stop,Rule3,Accepted,13562892
890239,Hard Stop,Rule2,Accepted,13562894
890240,Hard Stop,Rule7,Accepted,13562897
890241,Hard Stop,Rule5,Accepted,13562900
890242,Hard Stop,Rule4,Accepted,13562910
890243,Hard Stop,Rule7,Accepted,13562912
890244,Hard Stop,Rule1,Accepted,13562915
890245,Hard Stop,Rule5,Accepted,13562916
890246,Hard Stop,Rule2,Accepted,13562917
890247,Hard Stop,Rule4,Accepted,13562920
890248,Hard Stop,Rule5,Accepted,13562926
890249,Hard Stop,Rule7,Accepted,13562929
890250,Hard Stop,Rule7,Accepted,13562932
890251,Hard Stop,Rule4,Accepted,13562936
890252,Hard Stop,Rule1,Accepted,13562946
890253,Hard Stop,Rule2,Accepted,13562949
890254,Hard Stop,Rule7,Accepted,13562953
890255,Hard Stop,Rule5,Accepted,13562956
890256,Hard Stop,Rule4,Accepted,13562959
890257,Hard Stop,Rule3,Accepted,13562962
890258,Hard Stop,Rule2,Accepted,13562965
890259,Hard Stop,Rule1,Accepted,13562975
890260,Hard Stop,Rule5,Accepted,13562981
890261,Hard Stop,Rule5,Accepted,13562987
890262,Hard Stop,Rule1,Accepted,13562996
890263,Hard Stop,Rule7,Accepted,13562997
890264,Hard Stop,Rule7,Accepted,13563000
890265,Hard Stop,Rule5,Accepted,13563003
890266,Hard Stop,Rule5,Accepted,13563004
890267,Hard Stop,Rule6,Accepted,13563005
890268,Hard Stop,Rule6,Accepted,13563006
890269,Hard Stop,Rule3,Accepted,13563008
890270,Hard Stop,Rule3,Accepted,13563013
890271,Hard Stop,Rule3,Accepted,13563015
890272,Hard Stop,Rule4,Accepted,13563019
890273,Hard Stop,Rule6,Accepted,13563023
890274,Hard Stop,Rule2,Accepted,13563038
890275,Hard Stop,Rule7,Accepted,13563052
890276,Hard Stop,Rule2,Accepted,13563068
890277,Hard Stop,Rule1,Accepted,13563070
890278,Hard Stop,Rule4,Accepted,13563071
890279,Hard Stop,Rule1,Accepted,13563074
890280,Hard Stop,Rule1,Accepted,13563080
890281,Hard Stop,Rule5,Accepted,13563086
890282,Hard Stop,Rule7,Accepted,13563087
890283,Hard Stop,Rule7,Accepted,13563093
890284,Hard Stop,Rule3,Accepted,13563108
890285,Hard Stop,Rule1,Accepted,13563119
890286,Hard Stop,Rule4,Accepted,13563120
890287,Hard Stop,Rule3,Accepted,13563121
890288,Hard Stop,Rule1,Accepted,13563123
890289,Hard Stop,Rule1,Accepted,13563127
890290,Hard Stop,Rule4,Accepted,13563130
890291,Hard Stop,Rule3,Accepted,13563134
